"id","object","sdh_knuckle_joint","sdh_finger_12_joint","sdh_finger_13_joint","sdh_finger_22_joint","sdh_finger_23_joint","sdh_thumb_2_joint","sdh_thumb_3_joint","direction","qw","qx","qy","qz","pos-x","pos-y","pos-z","eps_l1","vol_l1","indicee"
"229","mildessa","0.0","-1.57079632679","1.57079632679","-1.04179631797","1.57079632679","-0.494796308284","1.31400002004","SIDE","0.951570259249","0.0354735277307","-0.305377914303","1.40371881479e-16","88.1125274583","85.8666533121","-126.323109751","0.004242138","0.000018922","1419"
"230","mildessa","0.0","-0.569796311846","0.529000008828","-0.597796309917","0.657000011648","-0.325796306776","0.47600000957","SIDE","0.975666182056","0.0395340919308","-0.215667699872","-1.40461109673e-16","73.8567691251","108.72638866","-161.531261739","0.009783276","0.000047729","1425"
"231","mildessa","0.0","-0.958796317284","1.49500002537","-0.576796308919","1.23600001959","-0.592796309679","1.15900001919","TOP","0.496868075912","0.537719385087","0.465942156475","-0.496868075912","-11.3994546366","251.387110647","2.98710236979","0.013458652","0.000103027","1426"
"232","mildessa","0.755","-0.495796308331","1.08400001889","-1.05879631877","1.37100002274","-0.116796303368","0.48400000995","TOP","0.520183814656","0.42319165044","0.528891694904","-0.520183814656","3.11447685337","258.018106419","9.2499108888","0.016766291","0.000110831","1429"
"233","mildessa","0.0","-0.608796310439","0.780000014231","-0.608796310439","0.782000014326","-0.350796307964","0.555000010063","SIDE","0.999850577766","0.0171572352311","0.00210983902395","-1.42031378451e-16","-1.39280831935","63.0926755784","-176.904822856","0.007447972","0.000028662","1433"
"234","mildessa","0.0","1.03220371209","1.57079632679","-0.943796316572","1.48700002499","-0.430796308504","1.02300001599","TOP","-9.92069802583e-18","-0.000979041622075","0.743150809923","-0.669123243647","-1.0327627327","252.192520379","-25.809718232","0.005439593","0.000030843","1437"
"235","mildessa","0.0","-0.605796310297","0.758000013186","-0.502796308664","0.423000007053","-0.353796308106","0.553000009968","SIDE","-7.97726937562e-17","0.948661855029","-0.00547063279034","-0.316244773853","106.385477603","98.2540615667","143.81594182","0.002705146","0.000035377","1444"
"236","mildessa","0.0","-1.18779631838","1.57079632679","-1.57079632679","1.57079632679","-0.535796310231","1.4260000221","SIDE","2.54404988735e-16","0.545891702525","-0.00187582493204","0.837853644973","-140.127050033","79.0204376244","-61.6925007652","0.002570835","0.000015654","1445"
"237","mildessa","0.0","-0.622796311104","1.30500001961","-0.931796316002","1.47300002433","-0.619796310961","1.17100001976","TOP","0.720253767779","0.693694056288","0.00480273578058","-2.16161912556e-16","-1.80016599386","249.766075461","16.1169551255","0.011589970","0.000097017","1446"
"238","mildessa","0.755","0.25220370112","0.0950000045123","-0.417796307886","1.15300001891","-1.03079631744","1.39800002403","TOP","0.756856647488","0.614285784988","0.223206159221","-2.93377359718e-16","-14.4047645663","262.62323572","-1.82904000245","0.006477631","0.000050824","1452"
"239","mildessa","0.755","-1.04579631816","1.35000002175","-0.386796306414","0.928000014741","-0.151796305031","0.516000008211","TOP","0.0","0.074741218212","-0.673224589747","0.735651005613","3.03750001529","258.711468147","9.19225552232","0.017168044","0.000098617","1453"
"240","mildessa","0.0","-1.13479631912","1.38200002327","-0.892796314149","1.424000022","-0.132796304128","0.44000000786","TOP","0.508410075753","0.531614665851","0.447687655401","-0.508410075753","-9.22137720048","254.53124506","16.468740644","0.013120226","0.000106975","1457"
"241","mildessa","0.0","-1.13579631917","1.09100001922","-1.17879631795","0.974000016926","0.191203701482","0.0340000016149","TOP","0.695768824202","0.704797205267","-0.138443644551","-2.99189630056e-16","-12.315971614","262.24827923","6.03996588637","0.011293197","0.000079965","1461"
"242","mildessa","0.0","-1.01479631668","1.57079632679","-1.57079632679","1.57079632679","-0.636796311769","1.50879632711","SIDE","3.60851629181e-16","0.180828208121","-0.0287750582634","0.983093665512","-57.9595910813","84.5358453639","-140.877769534","0.002568089","0.000020619","1462"
"243","mildessa","0.0","-0.932796316049","1.48200002476","-0.530796309994","1.18700002052","-0.622796311104","1.18500002043","TOP","0.683444345502","0.729983230736","0.00532066219249","-1.16757539103e-16","-1.84871549196","250.112048519","-11.1903527376","0.012676843","0.000087886","1467"
"244","mildessa","0.0","-0.628796311389","0.780000014231","-0.549796310896","0.545000009588","-0.317796306396","0.35600000713","SIDE","0.891854127018","0.0538606998634","0.449104933318","-1.55606027795e-16","-147.253047923","71.4079446093","-106.703869648","0.008392039","0.000044299","1468"
"245","mildessa","0.755","-1.07779631642","1.46100002376","-0.481796307666","0.999000018113","-0.124796303748","0.361000007368","TOP","0.693128894753","0.720479378791","-0.0219499429196","-1.40153606912e-16","-17.0751385228","252.018245522","-14.8079511825","0.020387377","0.000134116","1471"
"246","mildessa","0.0","-0.587796309442","0.663000011933","-0.516796309329","0.726000011666","-0.431796308551","0.642000010936","SIDE","0.736494488235","-0.0904746428782","-0.670365726895","-7.53721203865e-17","177.176820238","61.3594620814","-9.78005958391","0.006097658","0.000024960","1476"
