"id","object","sdh_knuckle_joint","sdh_finger_12_joint","sdh_finger_13_joint","sdh_finger_22_joint","sdh_finger_23_joint","sdh_thumb_2_joint","sdh_thumb_3_joint","direction","qw","qx","qy","qz","pos-x","pos-y","pos-z","eps_l1","vol_l1","indicee"
"40","fanta-small","0.755","-0.499796308521","1.57079632679","-0.110796303083","0.637000010698","-0.652796312529","0.0","SIDE","-0.488396638846","0.270122877026","0.670798835446","-0.488396638846","148.890426689","229.779784783","5.97443491726","0.008511709","0.000023567","287"
"41","fanta-small","0.0","-0.808796313419","0.14400000358","-0.333796307156","1.31600002013","-0.283796304781","1.31500002008","SIDE","0.29493370367","0.865755394752","-0.276578772389","-0.29493370367","105.041296321","211.754114824","102.630173545","0.003659646","0.000038539","291"
"42","fanta-small","0.0","-0.153796305126","-1.84001139549e-16","-0.108796302988","0.0","-0.124796303748","0.0","TOP","0.693624652976","0.719455543925","0.0356168653689","-1.75066792677e-16","-6.79789747282","358.538154053","4.49011752369","0.003956670","0.000003368","297"
"43","fanta-small","0.0","-0.107796302941","-3.89155798702e-16","-0.179796303101","-6.83548134705e-16","-0.107796302941","1.02177487378e-15","TOP","0.490466695718","0.483546966845","0.533916820899","-0.490466695718","-6.80777936779","358.737766907","4.49767146048","0.003617652","0.000002284","298"
"44","fanta-small","0.0","-0.228796305428","0.0","-0.155796305221","0.0","-0.0577963038257","1.78463494607e-16","TOP","0.490466695718","0.533916820899","-0.483546966845","0.490466695718","-6.91648021245","360.933508292","4.58076476511","0.004481799","0.000003621","300"
"45","fanta-small","0.755","-0.489796308046","1.57079632679","-0.496796308379","1.57079632679","-1.57079632679","1.57079632679","SIDE","0.689592539727","0.1625529058","0.150002703716","-0.689592539727","1.4074581109","246.75213707","-122.634057335","0.001974662","0.000008690","305"
"46","fanta-small","0.0","-0.462796310024","1.57079632679","-0.216796304859","0.558000010205","-0.176796302959","0.478000009665","SIDE","2.08908526289e-16","0.161821684602","0.963234611761","-0.214459378666","9.13604270939","254.6738445","144.429293437","0.003273919","0.000011337","308"
"47","fanta-small","0.0","-0.494796308284","1.57079632679","-0.225796305286","0.611000009463","-0.173796302816","0.529000008828","SIDE","0.719676072056","0.270396456426","0.639493633793","-1.15700285281e-16","-147.855501381","251.196385376","-5.26762223173","0.002383605","0.000010345","310"
"48","fanta-small","0.0","-0.190796303624","0.0","-0.233796305666","0.0","-0.0407963030182","0.0","TOP","-3.85785832773e-17","-0.0356168653689","0.719455543925","-0.693624652976","-6.92142115993","361.033314719","4.5845417335","0.004386292","0.000003412","312"
"49","fanta-small","4.99600361081e-16","-0.861796315937","0.0","-0.292796305209","1.03700001666","-0.395796306841","1.5317963282","SIDE","-3.47463343454e-17","0.798805863655","-0.472565785664","0.372277813482","-96.9327684258","223.82190245","116.539191827","0.000721734","0.000038056","316"
"50","fanta-small","0.0","-0.831796314512","0.24400000507","-0.385796306366","1.30300001951","-0.211796304621","1.197000021","SIDE","-6.57620390837e-17","0.844121502385","-0.371515141667","0.386568737385","-106.369301919","200.741696617","108.586872304","0.007832790","0.000055236","320"
"51","fanta-small","0.755","-0.910796315004","0.0","-0.145796304746","0.735000012093","-0.395796306841","1.5317963282","SIDE","-3.47463343454e-17","0.798805863655","-0.472565785664","0.372277813482","-96.9327684258","223.82190245","116.539191827","0.008348336","0.000080179","321"
"52","fanta-small","0.0","-0.178796303054","1.25200002035","-0.859796315842","-4.87286577369e-16","-0.484796307809","1.54579632887","SIDE","0.211075160856","-0.350771975225","0.887611161678","-0.211075160856","-89.4483056614","185.218640255","125.815746224","0.004045551","0.000033337","323"
"53","fanta-small","0.0","-0.298796305494","1.05300001742","-0.762796314494","0.0","-0.263796307091","1.15900001919","SIDE","-0.417099243731","-0.416610784989","0.807752235967","1.71807482417e-16","109.353781029","213.978345917","106.803335032","0.003724725","0.000028909","324"
"54","fanta-small","0.0","0.180203700959","1.33400002099","0.754203708665","0.339000006323","-1.57079632679","0.736000012141","SIDE","0.501243941156","0.587206185481","0.390765810481","0.501243941156","-125.357729416","238.428294362","-0.795660292156","0.004014711","0.000050146","325"
"55","fanta-small","0.0","-1.48479632271","1.57079632679","-0.293796305256","1.57079632679","-0.0477963033507","1.57079632679","SIDE","0.0","0.652896923161","-0.258536626856","0.711958159094","-119.149971096","223.143010813","-1.66012281097","0.005518103","0.000006443","328"
"56","fanta-small","0.755","-0.160796305458","0.682000012835","-0.858796315794","0.0","-0.407796307411","1.52979632811","SIDE","0.373560742334","-0.32045050349","0.786267269054","-0.373560742334","-136.630167685","224.248750616","72.634028642","0.007731910","0.000078303","332"
"57","fanta-small","0.755","-0.806796313324","0.0420000019949","-0.105796302846","1.03900001675","-0.071796301231","0.241000004928","SIDE","1.1789310447e-16","0.665339471534","-0.24182173298","0.706290051662","-146.88616955","220.330355477","0.0486237302853","0.004887127","0.000042155","335"
"58","fanta-small","0.0","-0.981796315117","1.54679632891","-0.201796304146","0.663000011933","-0.621796311056","0.0","SIDE","-0.488396638846","0.270122877026","0.670798835446","-0.488396638846","154.221125843","232.049774905","6.24050931127","0.000402645","0.000041264","340"
"59","fanta-small","0.755","-0.164796305648","0.681000012788","-0.815796313752","1.02580336867e-14","-0.461796309976","1.57000632679","SIDE","-0.355426773296","-0.509607164304","0.783563875452","2.47955572476e-16","90.4535949015","226.156936771","121.766203853","0.008474858","0.000048122","341"
"60","fanta-small","0.0","-0.468796310309","1.57079632679","-1.57079632679","1.57079632679","-0.288796305019","1.57079632679","SIDE","1.14108362087e-16","-0.637120629919","-0.248176323513","0.72971625676","125.017959114","229.48316122","-7.6263281602","0.002777610","0.000013634","347"
"61","fanta-small","0.0","-0.288796305019","0.738000012236","-0.546796310754","1.57079632679","-0.177796303006","0.646000011126","SIDE","1.14108362087e-16","-0.637120629919","-0.248176323513","0.72971625676","148.180138062","238.505478417","-9.24477148241","0.003439267","0.000015805","352"
"62","fanta-small","0.0","0.110203700894","0.990000017686","0.602203707965","-2.76305403234e-16","-1.15079631988","0.0","SIDE","0.501243941156","0.587206185481","0.390765810481","0.501243941156","-149.779619839","243.333798131","-0.919760770889","0.000869805","0.000029872","354"
"63","fanta-small","0.755","0.0452036978069","0.527000008733","-0.0337963026858","1.39100002369","-1.15079631988","0.0","SIDE","0.501243941156","0.587206185481","0.390765810481","0.501243941156","-149.779619839","243.333798131","-0.919760770889","0.003111674","0.000039595","355"
"64","fanta-small","0.0","-0.918796315384","1.57079632679","-1.57079632679","1.57079632679","-0.243796306141","1.57079632679","SIDE","2.38340912048e-16","0.213637501201","-0.177027884234","0.960739374796","-54.9296310598","211.299378699","-109.097238059","0.000014098","0.000002729","361"
"65","fanta-small","0.0","-0.713796312167","1.57079632679","-0.679796310552","1.57079632679","-0.179796303101","1.55679632939","SIDE","1.3879977381e-16","-0.0162595383527","-0.192841441479","0.981095207338","2.8529681006","225.471855876","-123.242004923","0.004527485","0.000021527","374"
"66","fanta-small","0.0","-0.591796309632","1.57079632679","-0.965796317617","1.57079632679","-0.217796304906","1.57079632679","SIDE","0.95990438407","0.169876166981","-0.22299251408","-1.66260892687e-16","53.9703115781","209.873119213","-108.771073539","0.001430438","0.000002822","378"
"67","fanta-small","0.0","-0.339796307441","1.32900002075","-0.843796315082","6.51030455176e-16","-0.317796306396","1.33900002122","SIDE","-0.351820226969","-0.379539461449","0.855670687296","2.27060517783e-16","94.2371558754","189.904458002","118.119549998","0.006017982","0.000035516","381"
"68","fanta-small","0.0","-0.182796303244","0.550000009825","-0.514796309234","1.57079632679","-0.246796306283","0.0","SIDE","1.20520734224e-16","-0.653338391404","-0.309545080293","0.690891300846","142.922716545","257.018069639","6.14651682517","0.002311266","0.000012532","384"
"69","fanta-small","0.0","-0.636796311769","1.23300001945","-0.395796306841","1.1950000209","-0.189796303576","1.02500001609","SIDE","0.0206942094113","0.993094834516","-0.113605233377","-0.0206942094113","5.28851751514","141.390112253","159.988554979","0.008180585","0.000046060","388"
"70","fanta-small","0.755","-0.744796313639","0.14000000339","-0.180796303149","1.13100001786","-0.071796301231","0.401000006008","SIDE","0.178235526395","0.975866360421","-0.1261623705","-3.05751330274e-16","5.27605190072","222.175346372","147.621344737","0.012480960","0.000047411","396"
"71","fanta-small","0.755","-0.220796305049","0.502000007546","-0.413796307696","1.57079632679","-0.246796306283","0.0","SIDE","1.20520734224e-16","-0.653338391404","-0.309545080293","0.690891300846","142.561607873","256.846980026","6.12838145571","0.008350235","0.000016724","420"
"72","fanta-small","0.0","-0.577796308967","1.57079632679","-1.01179631654","1.57079632679","-0.165796305696","1.57079632679","SIDE","0.878283569507","0.20711517826","-0.430953912231","-2.37015497437e-16","96.0745280778","213.559473177","-70.408836206","0.001065999","0.000002306","428"
"73","fanta-small","0.755","-1.20679631928","0.933000014978","-0.206796304384","1.57079632679","-0.0587963038732","0.213000003598","SIDE","0.214459378666","0.963234611761","-0.161821684602","-2.08908526289e-16","6.64358862511","239.837649659","111.822497808","0.002752349","0.000042989","437"
"74","fanta-small","0.755","-0.153796305126","1.57079632679","-1.25779632171","0.691000013263","-0.0947963023235","0.279000006733","SIDE","0.690891300846","0.309545080293","-0.653338391404","-1.20520734224e-16","109.240306914","241.059686769","4.45494032366","0.002018328","0.000046513","440"
"75","fanta-small","0.755","-0.322796306634","1.41900002176","-0.704796311739","0.0","-0.0927963022285","0.775000013993","SIDE","0.878283569507","0.20711517826","-0.430953912231","-2.37015497437e-16","117.732283394","223.96812646","-85.9373160002","0.008801478","0.000051714","442"
"76","fanta-small","0.0","-0.0207963020683","0.675000012503","-0.658796312814","1.57079632679","-0.756796314209","0.0","SIDE","0.508887830809","0.643389452928","0.260991117033","0.508887830809","-145.738451223","250.301235166","-5.18512744261","0.004864023","0.000027491","447"
"77","fanta-small","0.0","-0.891796314102","0.187000005622","-0.313796306206","1.31200001994","-0.402796307174","1.47400002438","SIDE","0.248774468249","0.873425472368","-0.336675618531","-0.248774468249","94.41778124","189.984575803","118.345283529","0.002984726","0.000060528","452"
"78","fanta-small","0.0","-1.04279631801","1.57079632679","-0.514796309234","1.57079632679","-0.124796303748","1.57079632679","SIDE","0.178235526395","0.975866360421","-0.1261623705","-3.05751330274e-16","4.00735698755","212.361986949","121.203689624","0.000573380","0.000002928","454"
"79","fanta-small","0.755","0.0262037001641","0.391000008793","-0.357796308296","1.57079632679","-0.743796313592","1.34304644207e-16","SIDE","0.151645680944","0.795534936375","0.566684515325","-0.151645680944","9.11522020133","254.549899674","144.156889115","0.007966379","0.000022009","455"
"80","fanta-small","0.0","-0.422796308124","1.26900002116","-0.525796309756","1.25000002026","-0.185796303386","1.06000001775","SIDE","-0.355557543566","-0.0633060280941","0.932508005339","2.49277158427e-16","103.415419459","142.412748638","118.909952864","0.007285900","0.000024333","459"
"81","fanta-small","0.0","-0.348796307869","1.30500001961","-0.721796312547","0.753000012948","-0.231796305571","1.16300001938","SIDE","-0.450234386356","-0.282423297635","0.847069110696","0.0","119.289953905","188.447292001","93.9571340538","0.003064801","0.000043850","460"
"82","fanta-small","0.0","-0.557796311276","1.57079632679","-0.270796304164","0.629000010318","-0.198796304004","0.5600000103","SIDE","0.711958159094","0.258536626856","0.652896923161","-3.89848409785e-17","-153.557079771","236.767669624","-2.16970760756","0.003434558","0.000018899","465"
"83","fanta-small","0.755","-0.360796308439","1.47600002447","-1.57079632679","1.57079632679","-0.376796305939","1.55579632934","SIDE","1.20520734224e-16","-0.653338391404","-0.309545080293","0.690891300846","120.073566763","246.192375027","4.9990013928","0.004330989","0.000020460","469"
"85","fanta-small","0.0","-1.0677963192","1.57079632679","-0.457796309786","1.57079632679","-0.126796303843","1.57079632679","SIDE","1.5719080596e-16","0.665339471534","-0.24182173298","0.706290051662","-123.380638605","211.787125335","-0.00911750312131","0.000006093","0.000002541","472"
"86","fanta-small","0.755","-0.494796308284","1.57079632679","-1.57079632679","1.57079632679","-0.288796305019","1.57079632679","SIDE","1.52144482782e-16","-0.637120629919","-0.248176323513","0.72971625676","125.017959114","229.48316122","-7.6263281602","0.004074237","0.000018234","474"
"87","fanta-small","0.755","-0.412796307649","1.57079632679","-0.299796305541","0.658000011696","-0.173796302816","0.534000009065","SIDE","0.719676072056","0.270396456426","0.639493633793","-1.15700285281e-16","-147.671410063","251.118546228","-5.26044877181","0.007788226","0.000016045","477"
"88","fanta-small","0.755","-0.807796313372","0.00800000037998","-0.152796305078","1.22900001926","-0.0267963023533","0.0560000026599","SIDE","3.89848409785e-17","0.652896923161","-0.258536626856","0.711958159094","-144.818176049","233.307205023","-2.04028050231","0.004182240","0.000035558","484"
"89","fanta-small","0.755","-0.505796308806","1.57079632679","-0.480796307619","1.57079632679","-1.57079632679","1.57079632679","SIDE","0.693739074098","0.147856720792","0.124862261135","-0.693739074098","3.00259931468","227.246512597","-127.580703306","0.000128368","0.000008058","488"
"91","fanta-small","0.0","-0.233796305666","1.37100002274","-0.744796313639","0.0","-0.127796303891","1.03900001675","SIDE","0.263240166398","-0.230686571442","0.898995514642","-0.263240166398","-93.8995156932","222.027459612","112.852817455","0.001050075","0.000020900","494"
"92","fanta-small","0.755","-0.402796307174","1.57079632679","-0.285796304876","0.58400001144","-0.176796302959","0.487000010093","SIDE","2.16112268575e-16","0.161821684602","0.963234611761","-0.214459378666","9.11522020133","254.549899674","144.156889115","0.008488839","0.000016251","502"
"94","fanta-small","0.755","0.0382036974744","1.07200001832","-0.768796314779","1.57079632679","-0.970796314595","1.25299552102e-15","SIDE","0.151645680944","0.795534936375","0.566684515325","-0.151645680944","7.38625805663","244.258348302","121.538251661","0.012693525","0.000059141","508"
"95","fanta-small","0.755","0.0582036984244","1.07300001837","-0.878796313484","1.57079632679","-0.979796315022","0.0","SIDE","0.508887830809","0.643389452928","0.260991117033","0.508887830809","-124.834883486","241.462600434","-4.37058112402","0.008290528","0.000040067","512"
"96","fanta-small","0.0","-0.909796314957","0.214000003645","-0.453796309596","1.27100002125","-0.191796303671","1.14900001872","SIDE","1.10937468414e-16","0.875669113811","-0.379602629148","0.298505355163","-90.3893166315","185.626568584","127.294966707","0.003511186","0.000048263","513"
"97","fanta-small","0.0","-0.767796314731","1.57079632679","-0.712796312119","1.57079632679","-0.218796304954","1.55379632925","SIDE","0.960739374796","0.177027884234","0.213637501201","-1.66116393245e-16","-57.8031306698","213.680466071","-115.019520476","0.006614454","0.000026867","515"
"98","fanta-small","0.755","-0.665796313146","0.197000006097","-0.293796305256","1.32000002032","-0.083796301801","0.641000010888","SIDE","1.95288352067e-16","0.482984875388","-0.198825537177","0.852756715548","-133.81576175","222.04660434","-73.5751520469","0.011267568","0.000064349","522"
"100","fanta-small","0.755","-0.681796310647","0.0","-0.173796302816","0.683000012883","-0.794796312754","1.57079632679","SIDE","0.488396638846","0.670798835446","-0.270122877026","-0.488396638846","149.80951275","230.171162391","6.02030981278","0.005927247","0.000036323","526"
"101","fanta-small","0.0","-0.515796309281","1.57079632679","-1.0857963168","1.57079632679","-0.133796304176","1.57079632679","SIDE","0.690697150473","0.283320687257","-0.665332123454","-1.607394824e-16","118.367580334","216.782135186","4.45092972334","0.000148757","0.000002474","529"
"102","fanta-small","0.755","-0.395796306841","1.12500001758","-0.806796313324","1.10100001644","-0.199796304051","0.925000014598","SIDE","-3.76950642397e-17","0.98942807197","0.144221360492","-0.0152410490282","3.33994187829","110.548547676","162.292178129","0.015278477","0.000084022","531"
"103","fanta-small","0.0","-0.957796317237","1.57079632679","-1.12979631889","1.57079632679","-0.0667963042532","1.42500002205","SIDE","0.994325807143","-0.0373630809965","-0.0996001477285","-3.04436678987e-16","20.9856992087","61.8757767523","-137.717883351","0.007329483","0.000025040","533"
"105","fanta-small","0.0","-0.635796311721","1.26200002083","-0.413796307696","1.25000002026","-0.158796305363","1.00800001528","SIDE","0.0224462197936","0.103907025263","0.994080310908","0.0224462197936","-6.85209038182","84.9067802811","158.914767073","0.008933982","0.000046121","537"
"106","fanta-small","0.755","-0.0347963027333","0.530000008875","-0.455796309691","1.57079632679","-0.751796313972","0.0","SIDE","0.503430442217","0.644480843818","0.278854839748","0.503430442217","-150.396199591","235.516012171","-2.12289354659","0.004214192","0.000024736","539"
"107","fanta-small","0.755","-1.57079632679","1.57079632679","-0.450796309454","1.5337963283","-0.286796304924","1.5127963273","SIDE","2.01704784003e-16","0.161821684602","0.963234611761","-0.214459378666","7.38625805663","244.258348302","121.538251661","0.002492878","0.000027925","543"
"109","fanta-small","0.755","-0.354796308154","0.0","-0.315796306301","0.491000010283","-0.367796308771","1.57079632679","SIDE","0.689592539727","0.1625529058","0.150002703716","-0.689592539727","1.83862658273","257.490141416","-145.106650787","0.008296664","0.000009966","546"
"110","fanta-small","0.755","-0.299796305541","1.4430000229","-0.607796310392","1.05700001761","-0.286796304924","1.197000021","SIDE","0.948436563353","0.123771483648","-0.291802510495","-2.04851897129e-16","88.4286857028","184.999830098","-119.350592679","0.009842292","0.000041919","548"
"111","fanta-small","0.755","-0.0567963037782","1.30000002263","-0.931796316002","1.57079632679","-0.982796315165","0.0","SIDE","0.503430442217","0.644480843818","0.278854839748","0.503430442217","-127.321775722","226.37891334","-1.78115092285","0.012123700","0.000062857","557"
"113","fanta-small","0.0","-0.836796314749","1.57079632679","-0.562796311514","1.57079632679","-0.257796306806","1.48600002495","SIDE","0.852756715548","0.198825537177","0.482984875388","-1.79014322728e-16","-115.850053484","214.650841494","-63.6649490126","0.003185875","0.000026552","561"
"114","fanta-small","0.755","-0.289796305066","1.56179632963","-0.808796313419","0.50000001071","-1.32679632172","1.57079632679","SIDE","0.503430442217","-0.278854839748","0.644480843818","-0.503430442217","-130.027117292","227.450184867","-1.82121825158","0.003157186","0.000045446","565"
"115","fanta-small","0.0","-0.0667963042532","1.34500002151","-1.49979632342","1.57079632679","-0.989796315497","0.0","SIDE","0.151645680944","0.795534936375","0.566684515325","-0.151645680944","7.23355966419","243.349419582","119.540619967","0.009271211","0.000044200","567"
"116","fanta-small","0.0","-0.403796307221","1.45000002324","-0.344796307679","0.830000013346","-0.160796305458","0.591000011773","SIDE","0.852756715548","0.198825537177","0.482984875388","-1.95288352067e-16","-136.369346936","223.09781313","-74.9837548853","0.009539978","0.000019696","568"
"117","fanta-small","0.755","-0.0827963017535","0.518000008306","-0.830796314464","1.57079632679","-0.623796311151","3.89444668743e-16","SIDE","7.08444492789e-17","0.783563875452","0.509607164304","-0.355426773296","90.397894982","226.120711163","121.691469487","0.010521723","0.000032068","572"
"118","fanta-small","0.0","-0.591796309632","1.25400002045","-0.438796308884","1.29700002249","-0.142796304603","1.01000001538","SIDE","-0.296972379985","0.0789628031011","0.951615616335","-1.27604719e-16","90.5576255782","84.0693157962","129.377117456","0.008541143","0.000033765","578"
"119","fanta-small","0.0","-0.469796310356","1.28900002211","-0.603796310202","1.23100001935","-0.111796303131","0.937000015168","SIDE","1.10805938611e-17","0.939330597834","0.0825507234534","0.332931533547","-103.178770505","82.9876018266","121.640496027","0.010423921","0.000043416","579"
"120","fanta-small","0.755","0.0452036978069","0.335000006133","-0.413796307696","1.57079632679","-0.742796313544","-2.28779236864e-16","SIDE","0.508887830809","0.643389452928","0.260991117033","0.508887830809","-147.763455722","251.157465802","-5.26403550177","0.004645323","0.000028424","581"
"121","fanta-small","0.0","-0.551796310991","1.57079632679","-0.822796314084","1.57079632679","-0.248796306378","1.43900002271","SIDE","2.05413431112e-16","-0.430953912231","-0.20711517826","0.878283569507","104.704322449","217.706926881","-76.5963466643","0.003504269","0.000025936","584"
"122","fanta-small","0.755","-0.967796317712","0.0","-0.116796303368","1.57079632679","-0.830796314464","1.57079632679","SIDE","0.488533923891","0.680861432329","-0.243098581613","-0.488533923891","119.35134942","245.8501958","4.96273065387","0.000361679","0.000021918","586"
"124","fanta-small","0.0","-0.947796316762","1.57079632679","-1.57079632679","1.57079632679","-0.193796303766","1.57079632679","SIDE","0.724194359273","-0.0152996316528","0.689426175358","5.98845963713e-17","-136.153693926","134.420097082","-5.29862474502","0.000018802","0.000003616","591"
"125","fanta-small","0.755","-0.344796307679","1.47700002452","-0.629796311436","0.0","-0.118796303463","0.809000012348","SIDE","0.95990438407","0.169876166981","-0.22299251408","-1.66260892687e-16","66.6464410528","219.529821351","-133.727354567","0.008052713","0.000041612","594"
"126","fanta-small","0.0","-0.432796308599","1.22300001897","-0.498796308474","1.27600002149","-0.148796304888","0.942000015406","SIDE","0.427974757946","-0.0277410211868","0.903364844515","1.61304452865e-16","-124.930645007","133.669635309","100.864227102","0.008001775","0.000041926","596"
"127","fanta-small","0.0","-0.459796309881","1.49600002542","-0.318796306444","0.793000014848","-0.171796302721","0.513000008068","SIDE","9.59916967139e-17","0.1261623705","0.975866360421","-0.178235526395","5.59985918412","224.679996799","154.363887051","0.009177625","0.000030978","599"
"128","fanta-small","0.0","-0.174796302864","1.43000002229","-1.57079632679","1.57079632679","-0.945796316667","0.0","SIDE","0.503430442217","0.644480843818","0.278854839748","0.503430442217","-131.142722062","227.891946321","-1.83774086133","0.010285122","0.000041062","601"
"129","fanta-small","0.0","-0.874796313294","1.57079632679","-1.57079632679","1.57079632679","-0.256796306758","1.57079632679","SIDE","0.427974757946","-0.0277410211868","0.903364844515","1.61304452865e-16","-105.669368597","134.261121109","85.0793775435","0.000002627","0.000004571","602"
"130","fanta-small","0.0","-1.4887963229","1.57079632679","-0.798796312944","1.57079632679","-0.339796307441","1.57079632679","SIDE","0.0206942094113","0.993094834516","-0.113605233377","-0.0206942094113","4.15164818898","140.486647277","135.211071669","0.000038347","0.000005021","607"
"131","fanta-small","0.0","-1.29379632016","1.18300002033","-0.901796314577","1.57079632679","-0.352796308059","1.57079632679","SIDE","7.92410488672e-17","0.875669113811","-0.379602629148","0.298505355163","-77.3667711859","179.981294117","106.82420008","0.000683415","0.000028118","614"
"132","fanta-small","0.0","-0.489796308046","0.956000016071","-0.420796308029","1.21600001864","-0.147796304841","0.891000016243","SIDE","0.697639529551","-0.0881255107635","-0.71100842552","1.39247434441e-16","160.214350457","74.0875775928","3.19028348761","0.008689397","0.000031028","615"
"133","fanta-small","0.0","-1.14379631955","1.57079632679","-1.02279631706","1.57079632679","-0.0657963042057","1.46500002395","SIDE","-1.97785200144e-17","-0.261824763534","0.0253705974376","0.964781905918","75.0122204631","64.6923010517","-116.022315354","0.005829993","0.000020329","619"
"134","fanta-small","0.0","-0.625796311246","0.964000016451","-0.259796306901","1.3700000227","-0.295796305351","1.29200002225","SIDE","1.67790043897e-17","0.827092447533","-0.231464507503","0.512193581569","-130.133433856","185.73115926","77.9324135974","0.002843066","0.000039584","621"
"135","fanta-small","0.0","-0.969796317807","1.57079632679","-0.510796309044","1.57079632679","-0.276796304449","1.45500002347","SIDE","9.95469447403e-17","0.1261623705","0.975866360421","-0.178235526395","4.47957594922","216.014602207","131.036563972","0.003805888","0.000036076","628"
"136","fanta-small","0.0","-0.913796315147","1.57079632679","-0.866796316174","1.57079632679","-0.202796304194","1.57079632679","SIDE","0.705830289178","-0.0576007526333","-0.706035237205","7.86465983146e-17","135.597413235","61.4125528157","0.133602135295","0.001775841","0.000008146","630"
"137","fanta-small","0.0","-0.459796309881","1.31100001989","-0.488796307999","1.2910000222","-0.158796305363","1.0400000168","SIDE","0.713309760207","0.0190027778918","-0.700591236333","5.83664569673e-17","156.731915481","140.12209978","-2.4647635367","0.008139091","0.000032465","634"
"138","fanta-small","0.0","-1.57079632679","1.57079632679","-0.325796306776","1.5337963283","-0.814796313704","0.362000007415","SIDE","-0.488396638846","0.270122877026","0.670798835446","-0.488396638846","131.326693493","222.300559319","5.09776573521","0.006322227","0.000058013","635"
"139","fanta-small","0.0","-0.927796315812","1.57079632679","-1.57079632679","1.57079632679","-0.229796305476","1.57079632679","SIDE","0.389469053639","-0.0172174948202","0.920878609877","-1.40340863143e-16","-97.3423999641","135.331771415","93.8594911537","0.000008454","0.000004568","636"
"140","fanta-small","0.755","-0.188796303529","-6.83548134705e-16","-0.617796310866","-1.53641929899e-16","-0.590796309584","1.57079632679","SIDE","0.503430442217","-0.278854839748","0.644480843818","-0.503430442217","-153.185211514","236.620415806","-2.16420007098","0.006937128","0.000017797","637"
"141","fanta-small","0.0","-0.911796315052","1.57079632679","-1.57079632679","1.57079632679","-0.291796305161","1.57079632679","SIDE","-0.449057037245","-0.00454191908528","0.893491549077","-2.11624675216e-16","105.177448438","137.12297837","80.3124315773","0.000000116","0.000003179","638"
"142","fanta-small","0.755","-0.0967963024185","0.255000005593","-0.210796304574","0.363000007463","-0.208796304479","0.307000004803","TOP","0.490466695718","0.483546966845","0.533916820899","-0.490466695718","-4.28246127032","307.72670553","2.56726303894","0.015960727","0.000101412","641"
"143","fanta-small","0.755","-0.162796305553","0.29200000735","-0.097796302466","0.257000005688","-0.241796306046","0.353000006988","TOP","0.693624652976","0.719455543925","0.0356168653689","-1.70064884315e-16","-4.28246127033","307.72670553","2.56726303894","0.016554497","0.000098808","642"
"144","fanta-small","0.0","-0.568796311799","1.27100002125","-0.532796310089","1.12100001739","-0.0337963026858","0.637000010698","SIDE","-2.15765672885e-17","-0.261824763534","0.0253705974376","0.964781905918","87.5969414991","63.472852261","-137.484976911","0.011947452","0.000038214","644"
"145","fanta-small","0.0","-0.340796307489","0.795000014943","-0.400796307079","1.41300002148","-0.156796305268","0.539000009303","SIDE","2.05413431112e-16","-0.430953912231","-0.20711517826","0.878283569507","123.561179512","226.76947673","-90.1165993225","0.008065823","0.000016555","651"
"146","fanta-small","0.0","-0.471796307191","1.24000001978","-0.515796309281","1.2720000213","-0.115796303321","0.901000013459","SIDE","0.724194359273","-0.0152996316528","0.689426175358","5.50938286616e-17","-161.027751154","133.868096118","-6.51709590058","0.008129865","0.000029880","653"
"147","fanta-small","0.755","-0.911796315052","1.02900001628","-0.626796311294","1.57079632679","-0.135796304271","1.47800002457","SIDE","1.95288352067e-16","0.482984875388","-0.198825537177","0.852756715548","-113.296468298","213.599632704","-62.2563461741","0.011526156","0.000085203","656"
"148","fanta-small","0.755","-0.079796301611","0.481000009808","-0.814796313704","1.57079632679","-0.582796309204","0.0","SIDE","0.373560742334","0.786267269054","0.32045050349","0.373560742334","-137.622390897","224.666376698","73.1642000596","0.009785549","0.000048687","660"
"149","fanta-small","0.755","-0.0357963027807","1.43300002243","-0.474796307334","1.57079632679","-1.12979631889","0.0310000014724","SIDE","0.145461355918","0.730190206319","0.65153990704","-0.145461355918","1.8392411119","233.472408625","117.413982771","0.009962617","0.000093135","663"
"150","fanta-small","0.755","-0.276796304449","0.39200000884","-0.161796305506","0.305000004708","-0.115796303321","0.261000005878","TOP","0.490466695718","0.533916820899","-0.483546966845","0.490466695718","-4.28246127032","307.72670553","2.56726303894","0.007209522","0.000064604","667"
"151","fanta-small","0.755","-1.0277963173","0.936000015121","-0.428796308409","1.57079632679","-0.114796303273","1.09200001927","SIDE","0.178235526395","0.975866360421","-0.1261623705","-3.05751330274e-16","4.15576866582","213.50995178","124.294021658","0.006658373","0.000055999","668"
